max	fingerprint_id	transaction_fingerprint_id	plan_hash	app_name	agg_interval	metadata	statistics	plan	index_recommendations
2025-07-22 06:00:00+00	\x05629a48c81430b8	\xaa0127044e158767	\x08328607b4eb6cac	$ cockroach sql	01:00:00	"{""appNames"": [], ""db"": [""defaultdb""], ""distSQLCount"": 0, ""fingerprintID"": """", ""formattedQuery"": """", ""fullScanCount"": 0, ""implicitTxn"": true, ""query"": ""DROP DATABASE ycsb CASCADE"", ""querySummary"": ""DROP DATABASE ycsb CASCADE"", ""stmtType"": ""TypeDDL"", ""totalCount"": 1, ""vecCount"": 1}"	"{""execution_statistics"": {""cnt"": 1, ""contentionTime"": {""mean"": 0, ""sqDiff"": 0}, ""cpuSQLNanos"": {""mean"": 18614207, ""sqDiff"": 0}, ""maxDiskUsage"": {""mean"": 0, ""sqDiff"": 0}, ""maxMemUsage"": {""mean"": 1.024E+4, ""sqDiff"": 0}, ""mvccIteratorStats"": {""blockBytes"": {""mean"": 0, ""sqDiff"": 0}, ""blockBytesInCache"": {""mean"": 0, ""sqDiff"": 0}, ""keyBytes"": {""mean"": 0, ""sqDiff"": 0}, ""pointCount"": {""mean"": 0, ""sqDiff"": 0}, ""pointsCoveredByRangeTombstones"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeyContainedPoints"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeyCount"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeySkippedPoints"": {""mean"": 0, ""sqDiff"": 0}, ""seekCount"": {""mean"": 0, ""sqDiff"": 0}, ""seekCountInternal"": {""mean"": 0, ""sqDiff"": 0}, ""stepCount"": {""mean"": 0, ""sqDiff"": 0}, ""stepCountInternal"": {""mean"": 0, ""sqDiff"": 0}, ""valueBytes"": {""mean"": 0, ""sqDiff"": 0}}, ""networkBytes"": {""mean"": 0, ""sqDiff"": 0}, ""networkMsgs"": {""mean"": 0, ""sqDiff"": 0}}, ""index_recommendations"": [], ""statistics"": {""bytesRead"": {""mean"": 0, ""sqDiff"": 0}, ""cnt"": 3, ""failureCount"": 0, ""firstAttemptCnt"": 3, ""genericCount"": 0, ""idleLat"": {""mean"": 0, ""sqDiff"": 0}, ""indexes"": [], ""kvNodeIds"": [], ""lastErrorCode"": """", ""lastExecAt"": ""2025-07-22T06:00:52.321542Z"", ""latencyInfo"": {""max"": 0.032899166, ""min"": 0.024576875}, ""maxRetries"": 0, ""nodes"": [1], ""numRows"": {""mean"": 0, ""sqDiff"": 0}, ""ovhLat"": {""mean"": 0.0000031939999999991884, ""sqDiff"": 3.2654539999778183E-12}, ""parseLat"": {""mean"": 0.000007889, ""sqDiff"": 3.495380000000006E-13}, ""planGists"": [""Ais=""], ""planLat"": {""mean"": 0.010878375000000001, ""sqDiff"": 0.000024403338832861996}, ""regions"": [], ""rowsRead"": {""mean"": 0, ""sqDiff"": 0}, ""rowsWritten"": {""mean"": 0, ""sqDiff"": 0}, ""runLat"": {""mean"": 0.017735583333333332, ""sqDiff"": 0.0000017027006355286694}, ""sqlType"": ""TypeDDL"", ""svcLat"": {""mean"": 0.028625041333333334, ""sqDiff"": 0.000034706849496944674}, ""usedFollowerRead"": false}}"	"{""Children"": [], ""Name"": """"}"	{}
2025-07-22 06:00:00+00	\x2ee2ed8e0bde8073	\x0000000000000000	\x8ed8251457856087	$ internal-upsert-stmt-stats	01:00:00	"{""appNames"": [], ""db"": [""""], ""distSQLCount"": 0, ""fingerprintID"": """", ""formattedQuery"": """", ""fullScanCount"": 0, ""implicitTxn"": false, ""query"": ""INSERT INTO system.statement_statistics AS s VALUES (_, __more__), (__more__) ON CONFLICT (crdb_internal_aggregated_ts_app_name_fingerprint_id_node_id_plan_hash_transaction_fingerprint_id_shard_8, aggregated_ts, fingerprint_id, transaction_fingerprint_id, app_name, plan_hash, node_id) DO UPDATE SET statistics = crdb_internal.merge_statement_stats(ARRAY[s.statistics, excluded.statistics]), index_recommendations = excluded.index_recommendations"", ""querySummary"": ""INSERT INTO system.statement_statistics AS..."", ""stmtType"": ""TypeDML"", ""totalCount"": 1, ""vecCount"": 1}"	"{""execution_statistics"": {""cnt"": 0, ""contentionTime"": {""mean"": 0, ""sqDiff"": 0}, ""cpuSQLNanos"": {""mean"": 0, ""sqDiff"": 0}, ""maxDiskUsage"": {""mean"": 0, ""sqDiff"": 0}, ""maxMemUsage"": {""mean"": 0, ""sqDiff"": 0}, ""mvccIteratorStats"": {""blockBytes"": {""mean"": 0, ""sqDiff"": 0}, ""blockBytesInCache"": {""mean"": 0, ""sqDiff"": 0}, ""keyBytes"": {""mean"": 0, ""sqDiff"": 0}, ""pointCount"": {""mean"": 0, ""sqDiff"": 0}, ""pointsCoveredByRangeTombstones"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeyContainedPoints"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeyCount"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeySkippedPoints"": {""mean"": 0, ""sqDiff"": 0}, ""seekCount"": {""mean"": 0, ""sqDiff"": 0}, ""seekCountInternal"": {""mean"": 0, ""sqDiff"": 0}, ""stepCount"": {""mean"": 0, ""sqDiff"": 0}, ""stepCountInternal"": {""mean"": 0, ""sqDiff"": 0}, ""valueBytes"": {""mean"": 0, ""sqDiff"": 0}}, ""networkBytes"": {""mean"": 0, ""sqDiff"": 0}, ""networkMsgs"": {""mean"": 0, ""sqDiff"": 0}}, ""index_recommendations"": [], ""statistics"": {""bytesRead"": {""mean"": 16685, ""sqDiff"": 0}, ""cnt"": 1, ""failureCount"": 0, ""firstAttemptCnt"": 1, ""genericCount"": 0, ""idleLat"": {""mean"": 0, ""sqDiff"": 0}, ""indexes"": [""42@1""], ""kvNodeIds"": [], ""lastErrorCode"": """", ""lastExecAt"": ""2025-07-22T05:54:38.81613Z"", ""latencyInfo"": {""max"": 0.007083708, ""min"": 0.007083708}, ""maxRetries"": 0, ""nodes"": [], ""numRows"": {""mean"": 8, ""sqDiff"": 0}, ""ovhLat"": {""mean"": 0.0000017920000000004599, ""sqDiff"": 0}, ""parseLat"": {""mean"": 0, ""sqDiff"": 0}, ""planGists"": [""AgIQFgcmDRQBVAIOAQdMB04HYgV6IlQA""], ""planLat"": {""mean"": 0.001242666, ""sqDiff"": 0}, ""regions"": [], ""rowsRead"": {""mean"": 6, ""sqDiff"": 0}, ""rowsWritten"": {""mean"": 8, ""sqDiff"": 0}, ""runLat"": {""mean"": 0.00583925, ""sqDiff"": 0}, ""sqlType"": ""TypeDML"", ""svcLat"": {""mean"": 0.007083708, ""sqDiff"": 0}, ""usedFollowerRead"": false}}"	"{""Children"": [], ""Name"": """"}"	{}
2025-07-22 06:00:00+00	\x385c3a5f3d40f26b	\x973f8713bb4145b4	\xb4e4e3d4afe9f6cd	$ internal-sql-activity-select-all-transactions	01:00:00	"{""appNames"": [], ""db"": [""""], ""distSQLCount"": 0, ""fingerprintID"": """", ""formattedQuery"": """", ""fullScanCount"": 0, ""implicitTxn"": true, ""query"": ""WITH aggregate_transaction_statistics AS (SELECT app_name, fingerprint_id, max(aggregated_ts) AS max_aggregated_ts, max(agg_interval) AS max_agg_interval, max(metadata) AS metadata, merge_transaction_stats(statistics) AS statistics FROM system.public.transaction_statistics AS OF SYSTEM TIME follower_read_timestamp() WHERE (aggregated_ts = _) AND (app_name NOT LIKE _) GROUP BY app_name, fingerprint_id) SELECT fingerprint_id, app_name, max_agg_interval, metadata, statistics, ((statistics->_)->>_)::INT8 AS count, (((statistics->_)->>_)::FLOAT8) * ((((statistics->_)->_)->>_)::FLOAT8) AS total_latency, COALESCE((((statistics->_)->_)->>_)::FLOAT8, _) AS avg_contention_time, COALESCE((((statistics->_)->_)->>_)::FLOAT8, _) AS avg_cpu_time, (((statistics->_)->_)->>_)::FLOAT8 AS avg_service_latency FROM aggregate_transaction_statistics AS OF SYSTEM TIME follower_read_timestamp()"", ""querySummary"": """", ""stmtType"": ""TypeDML"", ""totalCount"": 1, ""vecCount"": 1}"	"{""execution_statistics"": {""cnt"": 1, ""contentionTime"": {""mean"": 0, ""sqDiff"": 0}, ""cpuSQLNanos"": {""mean"": 2740498, ""sqDiff"": 0}, ""maxDiskUsage"": {""mean"": 0, ""sqDiff"": 0}, ""maxMemUsage"": {""mean"": 1.31072E+6, ""sqDiff"": 0}, ""mvccIteratorStats"": {""blockBytes"": {""mean"": 1452289, ""sqDiff"": 0}, ""blockBytesInCache"": {""mean"": 0, ""sqDiff"": 0}, ""keyBytes"": {""mean"": 0, ""sqDiff"": 0}, ""pointCount"": {""mean"": 88, ""sqDiff"": 0}, ""pointsCoveredByRangeTombstones"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeyContainedPoints"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeyCount"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeySkippedPoints"": {""mean"": 0, ""sqDiff"": 0}, ""seekCount"": {""mean"": 37, ""sqDiff"": 0}, ""seekCountInternal"": {""mean"": 37, ""sqDiff"": 0}, ""stepCount"": {""mean"": 86, ""sqDiff"": 0}, ""stepCountInternal"": {""mean"": 88, ""sqDiff"": 0}, ""valueBytes"": {""mean"": 70132, ""sqDiff"": 0}}, ""networkBytes"": {""mean"": 0, ""sqDiff"": 0}, ""networkMsgs"": {""mean"": 0, ""sqDiff"": 0}}, ""index_recommendations"": [], ""statistics"": {""bytesRead"": {""mean"": 34293.5, ""sqDiff"": 2352088284.5}, ""cnt"": 2, ""failureCount"": 0, ""firstAttemptCnt"": 2, ""genericCount"": 0, ""idleLat"": {""mean"": 0, ""sqDiff"": 0}, ""indexes"": [""43@3"", ""43@1""], ""kvNodeIds"": [1], ""lastErrorCode"": """", ""lastExecAt"": ""2025-07-22T05:54:38.886806Z"", ""latencyInfo"": {""max"": 0.006978917, ""min"": 0.001351083}, ""maxRetries"": 0, ""nodes"": [1], ""numRows"": {""mean"": 18, ""sqDiff"": 648}, ""ovhLat"": {""mean"": 0.000007125000000000078, ""sqDiff"": 2.9185280000002255E-12}, ""parseLat"": {""mean"": 0, ""sqDiff"": 0}, ""planGists"": [""AgFWBgCPAQIAABNWCgUKCwQHCgcUBhQ=""], ""planLat"": {""mean"": 0.0012648124999999999, ""sqDiff"": 3.883935334049998E-8}, ""regions"": [], ""rowsRead"": {""mean"": 36, ""sqDiff"": 2592}, ""rowsWritten"": {""mean"": 0, ""sqDiff"": 0}, ""runLat"": {""mean"": 0.0028930625, ""sqDiff"": 0.000014293648565340498}, ""sqlType"": ""TypeDML"", ""svcLat"": {""mean"": 0.004165, ""sqDiff"": 0.000015836257765778}, ""usedFollowerRead"": false}}"	"{""Children"": [], ""Name"": """"}"	{}
2025-07-22 06:00:00+00	\x46a5add23799be94	\xe9c6109eb198094b	\x536c95727b14aadf	ycsb	01:00:00	"{""appNames"": [], ""db"": [""ycsb""], ""distSQLCount"": 0, ""fingerprintID"": """", ""formattedQuery"": """", ""fullScanCount"": 1, ""implicitTxn"": true, ""query"": ""SELECT count(_) FROM system.sql_instances WHERE addr IS NOT NULL"", ""querySummary"": ""SELECT count(_) FROM system.sql_instances"", ""stmtType"": ""TypeDML"", ""totalCount"": 1, ""vecCount"": 1}"	"{""execution_statistics"": {""cnt"": 1, ""contentionTime"": {""mean"": 0, ""sqDiff"": 0}, ""cpuSQLNanos"": {""mean"": 23334, ""sqDiff"": 0}, ""maxDiskUsage"": {""mean"": 0, ""sqDiff"": 0}, ""maxMemUsage"": {""mean"": 3.072E+4, ""sqDiff"": 0}, ""mvccIteratorStats"": {""blockBytes"": {""mean"": 69876, ""sqDiff"": 0}, ""blockBytesInCache"": {""mean"": 0, ""sqDiff"": 0}, ""keyBytes"": {""mean"": 0, ""sqDiff"": 0}, ""pointCount"": {""mean"": 12, ""sqDiff"": 0}, ""pointsCoveredByRangeTombstones"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeyContainedPoints"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeyCount"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeySkippedPoints"": {""mean"": 0, ""sqDiff"": 0}, ""seekCount"": {""mean"": 1, ""sqDiff"": 0}, ""seekCountInternal"": {""mean"": 1, ""sqDiff"": 0}, ""stepCount"": {""mean"": 11, ""sqDiff"": 0}, ""stepCountInternal"": {""mean"": 12, ""sqDiff"": 0}, ""valueBytes"": {""mean"": 432, ""sqDiff"": 0}}, ""networkBytes"": {""mean"": 0, ""sqDiff"": 0}, ""networkMsgs"": {""mean"": 0, ""sqDiff"": 0}}, ""index_recommendations"": [], ""statistics"": {""bytesRead"": {""mean"": 577, ""sqDiff"": 0}, ""cnt"": 1, ""failureCount"": 0, ""firstAttemptCnt"": 1, ""genericCount"": 1, ""idleLat"": {""mean"": 0, ""sqDiff"": 0}, ""indexes"": [""46@2""], ""kvNodeIds"": [1], ""lastErrorCode"": """", ""lastExecAt"": ""2025-07-22T06:01:14.725913Z"", ""latencyInfo"": {""max"": 0.028223125, ""min"": 0.028223125}, ""maxRetries"": 0, ""nodes"": [1], ""numRows"": {""mean"": 1, ""sqDiff"": 0}, ""ovhLat"": {""mean"": 0.000006874000000000463, ""sqDiff"": 0}, ""parseLat"": {""mean"": 0.000041917, ""sqDiff"": 0}, ""planGists"": [""AgFcBAACAAAAAwUADAYC""], ""planLat"": {""mean"": 0.027776417, ""sqDiff"": 0}, ""regions"": [], ""rowsRead"": {""mean"": 11, ""sqDiff"": 0}, ""rowsWritten"": {""mean"": 0, ""sqDiff"": 0}, ""runLat"": {""mean"": 0.000397917, ""sqDiff"": 0}, ""sqlType"": ""TypeDML"", ""svcLat"": {""mean"": 0.028223125, ""sqDiff"": 0}, ""usedFollowerRead"": false}}"	"{""Children"": [], ""Name"": """"}"	{}
2025-07-22 06:00:00+00	\x89ae3da4d57bd13f	\x0000000000000000	\x7a524c27ae11cb43	$ internal-get-previous-timestamp	01:00:00	"{""appNames"": [], ""db"": [""""], ""distSQLCount"": 0, ""fingerprintID"": """", ""formattedQuery"": """", ""fullScanCount"": 0, ""implicitTxn"": false, ""query"": ""SELECT \""generated\"" FROM system.reports_meta WHERE id = _"", ""querySummary"": ""SELECT \""generated\"" FROM system.reports_meta"", ""stmtType"": ""TypeDML"", ""totalCount"": 1, ""vecCount"": 1}"	"{""execution_statistics"": {""cnt"": 1, ""contentionTime"": {""mean"": 0, ""sqDiff"": 0}, ""cpuSQLNanos"": {""mean"": 223875, ""sqDiff"": 0}, ""maxDiskUsage"": {""mean"": 0, ""sqDiff"": 0}, ""maxMemUsage"": {""mean"": 2.048E+4, ""sqDiff"": 0}, ""mvccIteratorStats"": {""blockBytes"": {""mean"": 92022, ""sqDiff"": 0}, ""blockBytesInCache"": {""mean"": 0, ""sqDiff"": 0}, ""keyBytes"": {""mean"": 0, ""sqDiff"": 0}, ""pointCount"": {""mean"": 2, ""sqDiff"": 0}, ""pointsCoveredByRangeTombstones"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeyContainedPoints"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeyCount"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeySkippedPoints"": {""mean"": 0, ""sqDiff"": 0}, ""seekCount"": {""mean"": 1, ""sqDiff"": 0}, ""seekCountInternal"": {""mean"": 1, ""sqDiff"": 0}, ""stepCount"": {""mean"": 1, ""sqDiff"": 0}, ""stepCountInternal"": {""mean"": 2, ""sqDiff"": 0}, ""valueBytes"": {""mean"": 2E+1, ""sqDiff"": 0}}, ""networkBytes"": {""mean"": 0, ""sqDiff"": 0}, ""networkMsgs"": {""mean"": 0, ""sqDiff"": 0}}, ""index_recommendations"": [], ""statistics"": {""bytesRead"": {""mean"": 37.83333333333333, ""sqDiff"": 26.16666666666679}, ""cnt"": 30, ""failureCount"": 0, ""firstAttemptCnt"": 30, ""genericCount"": 30, ""idleLat"": {""mean"": 0, ""sqDiff"": 0}, ""indexes"": [], ""kvNodeIds"": [1], ""lastErrorCode"": """", ""lastExecAt"": ""2025-07-22T06:03:48.353414Z"", ""latencyInfo"": {""max"": 0.004233167, ""min"": 0.000186459}, ""maxRetries"": 0, ""nodes"": [1], ""numRows"": {""mean"": 1, ""sqDiff"": 0}, ""ovhLat"": {""mean"": 0.000006018033333333324, ""sqDiff"": 7.32612262966667E-10}, ""parseLat"": {""mean"": 0, ""sqDiff"": 0}, ""planGists"": [""AgE4AgACAgAABgI=""], ""planLat"": {""mean"": 0.00005038883333333335, ""sqDiff"": 1.2168911695816666E-7}, ""regions"": [], ""rowsRead"": {""mean"": 1, ""sqDiff"": 0}, ""rowsWritten"": {""mean"": 0, ""sqDiff"": 0}, ""runLat"": {""mean"": 0.0008558084333333331, ""sqDiff"": 0.00001782621836884737}, ""sqlType"": ""TypeDML"", ""svcLat"": {""mean"": 0.0009122153000000001, ""sqDiff"": 0.000020457954794478297}, ""usedFollowerRead"": false}}"	"{""Children"": [], ""Name"": """"}"	{}
2025-07-22 06:00:00+00	\xbda1fb5c66209a14	\x0000000000000000	\x9a0ea3f36a21c4ac	$ internal-count-leases	01:00:00	"{""appNames"": [], ""db"": [""""], ""distSQLCount"": 1, ""fingerprintID"": """", ""formattedQuery"": """", ""fullScanCount"": 0, ""implicitTxn"": false, ""query"": ""SELECT count(_), count(DISTINCT sql_instance_id), IFNULL(min(sql_instance_id), _) FROM system.public.lease AS OF SYSTEM TIME _ WHERE (crdb_region = _) AND (((desc_id = _) AND (version = _)) AND (crdb_internal.sql_liveness_is_alive(session_id)))"", ""querySummary"": ""SELECT count(_), count... FROM system.public.lease AS OF SYST..."", ""stmtType"": ""TypeDML"", ""totalCount"": 1, ""vecCount"": 1}"	"{""execution_statistics"": {""cnt"": 1, ""contentionTime"": {""mean"": 0, ""sqDiff"": 0}, ""cpuSQLNanos"": {""mean"": 39625, ""sqDiff"": 0}, ""maxDiskUsage"": {""mean"": 0, ""sqDiff"": 0}, ""maxMemUsage"": {""mean"": 6.144E+4, ""sqDiff"": 0}, ""mvccIteratorStats"": {""blockBytes"": {""mean"": 58965, ""sqDiff"": 0}, ""blockBytesInCache"": {""mean"": 0, ""sqDiff"": 0}, ""keyBytes"": {""mean"": 0, ""sqDiff"": 0}, ""pointCount"": {""mean"": 2, ""sqDiff"": 0}, ""pointsCoveredByRangeTombstones"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeyContainedPoints"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeyCount"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeySkippedPoints"": {""mean"": 0, ""sqDiff"": 0}, ""seekCount"": {""mean"": 1, ""sqDiff"": 0}, ""seekCountInternal"": {""mean"": 1, ""sqDiff"": 0}, ""stepCount"": {""mean"": 1, ""sqDiff"": 0}, ""stepCountInternal"": {""mean"": 2, ""sqDiff"": 0}, ""valueBytes"": {""mean"": 7, ""sqDiff"": 0}}, ""networkBytes"": {""mean"": 0, ""sqDiff"": 0}, ""networkMsgs"": {""mean"": 0, ""sqDiff"": 0}}, ""index_recommendations"": [], ""statistics"": {""bytesRead"": {""mean"": 0, ""sqDiff"": 0}, ""cnt"": 12, ""failureCount"": 0, ""firstAttemptCnt"": 12, ""genericCount"": 0, ""idleLat"": {""mean"": 0, ""sqDiff"": 0}, ""indexes"": [""11@3""], ""kvNodeIds"": [1], ""lastErrorCode"": """", ""lastExecAt"": ""2025-07-22T06:01:15.380523Z"", ""latencyInfo"": {""max"": 0.000537834, ""min"": 0.000384833}, ""maxRetries"": 0, ""nodes"": [1], ""numRows"": {""mean"": 1, ""sqDiff"": 0}, ""ovhLat"": {""mean"": 0.0000059583333333333344, ""sqDiff"": 2.8067418666667257E-11}, ""parseLat"": {""mean"": 0, ""sqDiff"": 0}, ""planGists"": [""AgEWBgAfAgAAAwUCDAcGBgY=""], ""planLat"": {""mean"": 0.00011584733333333334, ""sqDiff"": 2.304743732666668E-9}, ""regions"": [], ""rowsRead"": {""mean"": 0, ""sqDiff"": 0}, ""rowsWritten"": {""mean"": 0, ""sqDiff"": 0}, ""runLat"": {""mean"": 0.000325618, ""sqDiff"": 1.2903194829999997E-8}, ""sqlType"": ""TypeDML"", ""svcLat"": {""mean"": 0.00044742366666666666, ""sqDiff"": 2.1412798274666656E-8}, ""usedFollowerRead"": false}}"	"{""Children"": [], ""Name"": """"}"	{}
2025-07-22 06:00:00+00	\xdf746ac2a2154eb7	\x0000000000000000	\xdc63ff93ef7749fd	$ internal-timestamp-upsert-replication-constraint-stats	01:00:00	"{""appNames"": [], ""db"": [""""], ""distSQLCount"": 0, ""fingerprintID"": """", ""formattedQuery"": """", ""fullScanCount"": 0, ""implicitTxn"": false, ""query"": ""UPSERT INTO system.reports_meta(id, \""generated\"") VALUES (_, __more__)"", ""querySummary"": ""UPSERT INTO system.reports_meta(id, \""generated\"")"", ""stmtType"": ""TypeDML"", ""totalCount"": 1, ""vecCount"": 1}"	"{""execution_statistics"": {""cnt"": 1, ""contentionTime"": {""mean"": 0, ""sqDiff"": 0}, ""cpuSQLNanos"": {""mean"": 1711547, ""sqDiff"": 0}, ""maxDiskUsage"": {""mean"": 0, ""sqDiff"": 0}, ""maxMemUsage"": {""mean"": 2.048E+4, ""sqDiff"": 0}, ""mvccIteratorStats"": {""blockBytes"": {""mean"": 0, ""sqDiff"": 0}, ""blockBytesInCache"": {""mean"": 0, ""sqDiff"": 0}, ""keyBytes"": {""mean"": 0, ""sqDiff"": 0}, ""pointCount"": {""mean"": 0, ""sqDiff"": 0}, ""pointsCoveredByRangeTombstones"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeyContainedPoints"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeyCount"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeySkippedPoints"": {""mean"": 0, ""sqDiff"": 0}, ""seekCount"": {""mean"": 0, ""sqDiff"": 0}, ""seekCountInternal"": {""mean"": 0, ""sqDiff"": 0}, ""stepCount"": {""mean"": 0, ""sqDiff"": 0}, ""stepCountInternal"": {""mean"": 0, ""sqDiff"": 0}, ""valueBytes"": {""mean"": 0, ""sqDiff"": 0}}, ""networkBytes"": {""mean"": 0, ""sqDiff"": 0}, ""networkMsgs"": {""mean"": 0, ""sqDiff"": 0}}, ""index_recommendations"": [], ""statistics"": {""bytesRead"": {""mean"": 0, ""sqDiff"": 0}, ""cnt"": 10, ""failureCount"": 0, ""firstAttemptCnt"": 10, ""genericCount"": 0, ""idleLat"": {""mean"": 0, ""sqDiff"": 0}, ""indexes"": [], ""kvNodeIds"": [], ""lastErrorCode"": """", ""lastExecAt"": ""2025-07-22T06:03:48.33676Z"", ""latencyInfo"": {""max"": 0.003181959, ""min"": 0.000305542}, ""maxRetries"": 0, ""nodes"": [1], ""numRows"": {""mean"": 1, ""sqDiff"": 0}, ""ovhLat"": {""mean"": 0.0000015289999999999294, ""sqDiff"": 1.8750299999996758E-11}, ""parseLat"": {""mean"": 0, ""sqDiff"": 0}, ""planGists"": [""AgICBAUGIjgA""], ""planLat"": {""mean"": 0.0001761668, ""sqDiff"": 3.369994233896E-7}, ""regions"": [], ""rowsRead"": {""mean"": 0, ""sqDiff"": 0}, ""rowsWritten"": {""mean"": 1, ""sqDiff"": 0}, ""runLat"": {""mean"": 0.0007915378000000001, ""sqDiff"": 0.0000039866886652836}, ""sqlType"": ""TypeDML"", ""svcLat"": {""mean"": 0.0009692336000000001, ""sqDiff"": 0.000006625173424534399}, ""usedFollowerRead"": false}}"	"{""Children"": [], ""Name"": """"}"	{}
2025-07-22 06:00:00+00	\xdf746ac2a2154eb7	\x0000000000000000	\xdc63ff93ef7749fd	$ internal-timestamp-upsert-replication-stats	01:00:00	"{""appNames"": [], ""db"": [""""], ""distSQLCount"": 0, ""fingerprintID"": """", ""formattedQuery"": """", ""fullScanCount"": 0, ""implicitTxn"": false, ""query"": ""UPSERT INTO system.reports_meta(id, \""generated\"") VALUES (_, __more__)"", ""querySummary"": ""UPSERT INTO system.reports_meta(id, \""generated\"")"", ""stmtType"": ""TypeDML"", ""totalCount"": 1, ""vecCount"": 1}"	"{""execution_statistics"": {""cnt"": 1, ""contentionTime"": {""mean"": 0, ""sqDiff"": 0}, ""cpuSQLNanos"": {""mean"": 334292, ""sqDiff"": 0}, ""maxDiskUsage"": {""mean"": 0, ""sqDiff"": 0}, ""maxMemUsage"": {""mean"": 2.048E+4, ""sqDiff"": 0}, ""mvccIteratorStats"": {""blockBytes"": {""mean"": 0, ""sqDiff"": 0}, ""blockBytesInCache"": {""mean"": 0, ""sqDiff"": 0}, ""keyBytes"": {""mean"": 0, ""sqDiff"": 0}, ""pointCount"": {""mean"": 0, ""sqDiff"": 0}, ""pointsCoveredByRangeTombstones"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeyContainedPoints"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeyCount"": {""mean"": 0, ""sqDiff"": 0}, ""rangeKeySkippedPoints"": {""mean"": 0, ""sqDiff"": 0}, ""seekCount"": {""mean"": 0, ""sqDiff"": 0}, ""seekCountInternal"": {""mean"": 0, ""sqDiff"": 0}, ""stepCount"": {""mean"": 0, ""sqDiff"": 0}, ""stepCountInternal"": {""mean"": 0, ""sqDiff"": 0}, ""valueBytes"": {""mean"": 0, ""sqDiff"": 0}}, ""networkBytes"": {""mean"": 0, ""sqDiff"": 0}, ""networkMsgs"": {""mean"": 0, ""sqDiff"": 0}}, ""index_recommendations"": [], ""statistics"": {""bytesRead"": {""mean"": 0, ""sqDiff"": 0}, ""cnt"": 10, ""failureCount"": 0, ""firstAttemptCnt"": 10, ""genericCount"": 0, ""idleLat"": {""mean"": 0, ""sqDiff"": 0}, ""indexes"": [], ""kvNodeIds"": [], ""lastErrorCode"": """", ""lastExecAt"": ""2025-07-22T06:03:48.354516Z"", ""latencyInfo"": {""max"": 0.00109, ""min"": 0.000263666}, ""maxRetries"": 0, ""nodes"": [1], ""numRows"": {""mean"": 1, ""sqDiff"": 0}, ""ovhLat"": {""mean"": 6.957000000000252E-7, ""sqDiff"": 1.6960581000001806E-12}, ""parseLat"": {""mean"": 0, ""sqDiff"": 0}, ""planGists"": [""AgICBAUGIjgA""], ""planLat"": {""mean"": 0.00007257489999999998, ""sqDiff"": 7.680992706899997E-9}, ""regions"": [], ""rowsRead"": {""mean"": 0, ""sqDiff"": 0}, ""rowsWritten"": {""mean"": 1, ""sqDiff"": 0}, ""runLat"": {""mean"": 0.00047558340000000004, ""sqDiff"": 5.498297488064001E-7}, ""sqlType"": ""TypeDML"", ""svcLat"": {""mean"": 0.0005488540000000001, ""sqDiff"": 6.789302187180002E-7}, ""usedFollowerRead"": false}}"	"{""Children"": [], ""Name"": """"}"	{}
