timestamp	rangeID	storeID	eventType	otherRangeID	info	uniqueID
2025-06-28 19:08:02.151991	4	1	split	86	"{""UpdatedDesc"":{""range_id"":4,""start_key"":""BHRzZA=="",""end_key"":""BHRzZBJjci5zdG9yZS5zdG9yYWdlLndhbC5ieXRlc19pbgABifgHa+Qx"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":1,""sticky_bit"":{}},""NewDesc"":{""range_id"":86,""start_key"":""BHRzZBJjci5zdG9yZS5zdG9yYWdlLndhbC5ieXRlc19pbgABifgHa+Qx"",""end_key"":""BHRzZQ=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":1,""sticky_bit"":{}},""Details"":""512 MiB above threshold size 512 MiB""}"	1084841270233726977
2025-06-30 11:14:44.024286	4	1	split	87	"{""UpdatedDesc"":{""range_id"":4,""start_key"":""BHRzZA=="",""end_key"":""BHRzZBJjci5ub2RlLnNxbC5zZXJ2aWNlLmxhdGVuY3ktcDkwAAGJ+Adr4DE="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":2,""sticky_bit"":{}},""NewDesc"":{""range_id"":87,""start_key"":""BHRzZBJjci5ub2RlLnNxbC5zZXJ2aWNlLmxhdGVuY3ktcDkwAAGJ+Adr4DE="",""end_key"":""BHRzZBJjci5zdG9yZS5zdG9yYWdlLndhbC5ieXRlc19pbgABifgHa+Qx"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":2,""sticky_bit"":{}},""Details"":""512 MiB above threshold size 512 MiB""}"	1085314446284914689
2025-06-30 11:52:19.376027	85	1	split	88	"{""UpdatedDesc"":{""range_id"":85,""start_key"":""9wFc"",""end_key"":""9wFn"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":12,""sticky_bit"":{}},""NewDesc"":{""range_id"":88,""start_key"":""9wFn"",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":12,""sticky_bit"":{}},""Details"":""span config""}"	1085321836661899265
2025-06-30 11:57:35.674219	65	1	merge	85	"{""UpdatedDesc"":{""range_id"":65,""start_key"":""xw=="",""end_key"":""9wFn"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":16,""sticky_bit"":{}},""RemovedDesc"":{""range_id"":85,""start_key"":""9wFc"",""end_key"":""9wFn"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":12,""sticky_bit"":{}}}"	1085322873121964033
2025-06-30 14:58:04.046636	88	1	split	89	"{""UpdatedDesc"":{""range_id"":88,""start_key"":""9wFn"",""end_key"":""9wFy"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":13,""sticky_bit"":{}},""NewDesc"":{""range_id"":89,""start_key"":""9wFy"",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":13,""sticky_bit"":{}},""Details"":""span config""}"	1085358355527041025
2025-06-30 15:03:25.092791	65	1	merge	88	"{""UpdatedDesc"":{""range_id"":65,""start_key"":""xw=="",""end_key"":""9wFy"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":17,""sticky_bit"":{}},""RemovedDesc"":{""range_id"":88,""start_key"":""9wFn"",""end_key"":""9wFy"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":13,""sticky_bit"":{}}}"	1085359407560785921
2025-07-01 04:51:11.863112	89	1	split	90	"{""UpdatedDesc"":{""range_id"":89,""start_key"":""9wFy"",""end_key"":""9wF9iQ=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":14,""sticky_bit"":{}},""NewDesc"":{""range_id"":90,""start_key"":""9wF9iQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":14,""sticky_bit"":{""wall_time"":1751349071862977000}},""Details"":""manual""}"	1085522155556798465
2025-07-01 04:59:11.309147	89	1	merge	90	"{""UpdatedDesc"":{""range_id"":89,""start_key"":""9wFy"",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":15,""sticky_bit"":{}},""RemovedDesc"":{""range_id"":90,""start_key"":""9wF9iQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":14,""sticky_bit"":{}}}"	1085523726645854209
2025-07-01 04:59:19.862146	89	1	split	91	"{""UpdatedDesc"":{""range_id"":89,""start_key"":""9wFy"",""end_key"":""9wGAiQ=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":16,""sticky_bit"":{}},""NewDesc"":{""range_id"":91,""start_key"":""9wGAiQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":16,""sticky_bit"":{""wall_time"":1751349559861645000}},""Details"":""manual""}"	1085523754670522369
2025-07-01 06:00:04.944571	89	1	merge	91	"{""UpdatedDesc"":{""range_id"":89,""start_key"":""9wFy"",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":17,""sticky_bit"":{}},""RemovedDesc"":{""range_id"":91,""start_key"":""9wGAiQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":16,""sticky_bit"":{""wall_time"":1751349559861645000}}}"	1085535698931613697
2025-07-01 07:35:34.248781	89	1	split	92	"{""UpdatedDesc"":{""range_id"":89,""start_key"":""9wFy"",""end_key"":""9wGAiQ=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":18,""sticky_bit"":{}},""NewDesc"":{""range_id"":92,""start_key"":""9wGAiQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":18,""sticky_bit"":{""wall_time"":1751358934248647000}},""Details"":""manual""}"	1085554472718368769
2025-07-01 07:36:39.010933	92	1	split	93	"{""UpdatedDesc"":{""range_id"":92,""start_key"":""9wGAiQ=="",""end_key"":""9wGAiRJ1c2VyMTc4MDU4MjE1ODc1NzY2NTY3OQAB"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":19,""sticky_bit"":{""wall_time"":1751358934248647000}},""NewDesc"":{""range_id"":93,""start_key"":""9wGAiRJ1c2VyMTc4MDU4MjE1ODc1NzY2NTY3OQAB"",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":19,""sticky_bit"":{""wall_time"":1751355698985080000}},""Details"":""load at key /Table/384/1/??? (cpu 1.6s, 176.56 batches/sec, 8.44 raft mutations/sec)""}"	1085554684861022209
2025-07-01 07:42:41.029442	92	1	merge	93	"{""UpdatedDesc"":{""range_id"":92,""start_key"":""9wGAiQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":20,""sticky_bit"":{""wall_time"":1751358934248647000}},""RemovedDesc"":{""range_id"":93,""start_key"":""9wGAiRJ1c2VyMTc4MDU4MjE1ODc1NzY2NTY3OQAB"",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":19,""sticky_bit"":{""wall_time"":1751355698985080000}}}"	1085555871194120193
2025-07-01 08:36:18.460026	89	1	merge	92	"{""UpdatedDesc"":{""range_id"":89,""start_key"":""9wFy"",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":21,""sticky_bit"":{}},""RemovedDesc"":{""range_id"":92,""start_key"":""9wGAiQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":20,""sticky_bit"":{""wall_time"":1751358934248647000}}}"	1085566414096662529
2025-07-01 09:13:39.718269	89	1	split	94	"{""UpdatedDesc"":{""range_id"":89,""start_key"":""9wFy"",""end_key"":""9wGA"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":22,""sticky_bit"":{}},""NewDesc"":{""range_id"":94,""start_key"":""9wGA"",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":22,""sticky_bit"":{}},""Details"":""span config""}"	1085573758114922497
2025-07-01 09:18:48.727743	65	1	merge	89	"{""UpdatedDesc"":{""range_id"":65,""start_key"":""xw=="",""end_key"":""9wGA"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":23,""sticky_bit"":{}},""RemovedDesc"":{""range_id"":89,""start_key"":""9wFy"",""end_key"":""9wGA"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":22,""sticky_bit"":{}}}"	1085574770773458945
2025-07-02 09:20:52.543458	4	1	split	95	"{""UpdatedDesc"":{""range_id"":4,""start_key"":""BHRzZA=="",""end_key"":""BHRzZBJjci5ub2RlLmxvZ2ljYWxfcmVwbGljYXRpb24uYmF0Y2hfaGlzdF9uYW5vcy1jb3VudAABifgHa/kx"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":3,""sticky_bit"":{}},""NewDesc"":{""range_id"":95,""start_key"":""BHRzZBJjci5ub2RlLmxvZ2ljYWxfcmVwbGljYXRpb24uYmF0Y2hfaGlzdF9uYW5vcy1jb3VudAABifgHa/kx"",""end_key"":""BHRzZBJjci5ub2RlLnNxbC5zZXJ2aWNlLmxhdGVuY3ktcDkwAAGJ+Adr4DE="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":3,""sticky_bit"":{}},""Details"":""512 MiB above threshold size 512 MiB""}"	1085858291926663169
2025-07-03 07:45:29.94601	94	1	split	96	"{""UpdatedDesc"":{""range_id"":94,""start_key"":""9wGA"",""end_key"":""9wGAiQ=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":23,""sticky_bit"":{}},""NewDesc"":{""range_id"":96,""start_key"":""9wGAiQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":23,""sticky_bit"":{""wall_time"":1751532329945845000}},""Details"":""manual""}"	1086122655641370625
2025-07-03 08:45:54.552615	94	1	merge	96	"{""UpdatedDesc"":{""range_id"":94,""start_key"":""9wGA"",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":24,""sticky_bit"":{}},""RemovedDesc"":{""range_id"":96,""start_key"":""9wGAiQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":23,""sticky_bit"":{""wall_time"":1751532329945845000}}}"	1086134532789075969
2025-07-04 06:48:13.896039	4	1	split	97	"{""UpdatedDesc"":{""range_id"":4,""start_key"":""BHRzZA=="",""end_key"":""BHRzZBJjci5ub2RlLmpvYnMua2V5X3Zpc3VhbGl6ZXIucHJvdGVjdGVkX3JlY29yZF9jb3VudAABifgHbBkx"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":4,""sticky_bit"":{}},""NewDesc"":{""range_id"":97,""start_key"":""BHRzZBJjci5ub2RlLmpvYnMua2V5X3Zpc3VhbGl6ZXIucHJvdGVjdGVkX3JlY29yZF9jb3VudAABifgHbBkx"",""end_key"":""BHRzZBJjci5ub2RlLmxvZ2ljYWxfcmVwbGljYXRpb24uYmF0Y2hfaGlzdF9uYW5vcy1jb3VudAABifgHa/kx"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":4,""sticky_bit"":{}},""Details"":""512 MiB above threshold size 512 MiB""}"	1086394511926853633
2025-07-04 10:07:04.492247	94	1	split	98	"{""UpdatedDesc"":{""range_id"":94,""start_key"":""9wGA"",""end_key"":""9wG8ifceFfceFfceFQ=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":25,""sticky_bit"":{}},""NewDesc"":{""range_id"":98,""start_key"":""9wG8ifceFfceFfceFQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":25,""sticky_bit"":{""wall_time"":1751623924421939000}},""Details"":""load at key /Table/444/1/7701/7701/7679/PrefixEnd (cpu 1.2s, 88.74 batches/sec, 129.95 raft mutations/sec)""}"	1086433606147309569
2025-07-04 10:13:34.691717	94	1	merge	98	"{""UpdatedDesc"":{""range_id"":94,""start_key"":""9wGA"",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":26,""sticky_bit"":{}},""RemovedDesc"":{""range_id"":98,""start_key"":""9wG8ifceFfceFfceFQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":25,""sticky_bit"":{}}}"	1086434884802904065
2025-07-04 12:52:08.228132	94	1	split	99	"{""UpdatedDesc"":{""range_id"":94,""start_key"":""9wGA"",""end_key"":""9wHqifcBkfcBkYa4BQ=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":27,""sticky_bit"":{}},""NewDesc"":{""range_id"":99,""start_key"":""9wHqifcBkfcBkYa4BQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":27,""sticky_bit"":{""wall_time"":1751633827887330000}},""Details"":""load at key /Table/490/1/401/401/-18427 (cpu 730ms, 117.40 batches/sec, 240.61 raft mutations/sec)""}"	1086466058716479489
2025-07-04 12:58:45.048466	94	1	merge	99	"{""UpdatedDesc"":{""range_id"":94,""start_key"":""9wGA"",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":28,""sticky_bit"":{}},""RemovedDesc"":{""range_id"":99,""start_key"":""9wHqifcBkfcBkYa4BQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":27,""sticky_bit"":{""wall_time"":1751633827887330000}}}"	1086467359081103361
2025-07-07 05:51:41.802644	94	1	split	100	"{""UpdatedDesc"":{""range_id"":94,""start_key"":""9wGA"",""end_key"":""9wIAifgBe7H4AXuxhf5nHg=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":29,""sticky_bit"":{}},""NewDesc"":{""range_id"":100,""start_key"":""9wIAifgBe7H4AXuxhf5nHg=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":29,""sticky_bit"":{""wall_time"":1751867801386895000,""logical"":1}},""Details"":""load at key /Table/512/1/97201/97201/-104674 (cpu 564ms, 101.68 batches/sec, 580.18 raft mutations/sec)""}"	1087232743291158529
2025-07-07 05:58:13.117608	94	1	merge	100	"{""UpdatedDesc"":{""range_id"":94,""start_key"":""9wGA"",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":30,""sticky_bit"":{}},""RemovedDesc"":{""range_id"":100,""start_key"":""9wIAifgBe7H4AXuxhf5nHg=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":29,""sticky_bit"":{""wall_time"":1751867801386895000,""logical"":1}}}"	1087234025656975361
2025-07-09 08:12:03.335844	94	1	split	115	"{""UpdatedDesc"":{""range_id"":94,""start_key"":""9wGA"",""end_key"":""9wI+iQ=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":31,""sticky_bit"":{}},""NewDesc"":{""range_id"":115,""start_key"":""9wI+iQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":31,""sticky_bit"":{""wall_time"":1752052323322985000}},""Details"":""manual""}"	1087826569994174465
2025-07-09 08:23:03.590541	115	1	split	116	"{""UpdatedDesc"":{""range_id"":115,""start_key"":""9wI+iQ=="",""end_key"":""9wJFifcixfcixYbPlA=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":32,""sticky_bit"":{""wall_time"":1752052323322985000}},""NewDesc"":{""range_id"":116,""start_key"":""9wJFifcixfcixYbPlA=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":32,""sticky_bit"":{""wall_time"":1752049683546461000}},""Details"":""load at key /Table/581/1/8901/8901/-12396 (cpu 1.2s, 81.98 batches/sec, 209.33 raft mutations/sec)""}"	1087828733561044993
2025-07-09 08:23:15.693162	116	1	split	117	"{""UpdatedDesc"":{""range_id"":116,""start_key"":""9wJFifcixfcixYbPlA=="",""end_key"":""9wJIifcCvfcCvQ=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":33,""sticky_bit"":{""wall_time"":1752049683546461000}},""NewDesc"":{""range_id"":117,""start_key"":""9wJIifcCvfcCvQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":33,""sticky_bit"":{""wall_time"":1752049695631538000}},""Details"":""load at key /Table/584/1/701/701 (cpu 774ms, 83.93 batches/sec, 177.61 raft mutations/sec)""}"	1087828773238964225
2025-07-09 08:23:15.733038	115	1	split	118	"{""UpdatedDesc"":{""range_id"":115,""start_key"":""9wI+iQ=="",""end_key"":""9wJFifcGpfcGpYaq9Q=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":33,""sticky_bit"":{""wall_time"":1752052323322985000}},""NewDesc"":{""range_id"":118,""start_key"":""9wJFifcGpfcGpYaq9Q=="",""end_key"":""9wJFifcixfcixYbPlA=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":33,""sticky_bit"":{""wall_time"":1752049695632305000}},""Details"":""load at key /Table/581/1/1701/1701/-21771 (cpu 658ms, 84.42 batches/sec, 130.00 raft mutations/sec)""}"	1087828773307580417
2025-07-09 08:30:41.83178	115	1	merge	118	"{""UpdatedDesc"":{""range_id"":115,""start_key"":""9wI+iQ=="",""end_key"":""9wJFifcixfcixYbPlA=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":34,""sticky_bit"":{""wall_time"":1752052323322985000}},""RemovedDesc"":{""range_id"":118,""start_key"":""9wJFifcGpfcGpYaq9Q=="",""end_key"":""9wJFifcixfcixYbPlA=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":33,""sticky_bit"":{""wall_time"":1752049695632305000}}}"	1087830235182039041
2025-07-09 08:30:41.889573	115	1	merge	116	"{""UpdatedDesc"":{""range_id"":115,""start_key"":""9wI+iQ=="",""end_key"":""9wJIifcCvfcCvQ=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":35,""sticky_bit"":{""wall_time"":1752052323322985000}},""RemovedDesc"":{""range_id"":116,""start_key"":""9wJFifcixfcixYbPlA=="",""end_key"":""9wJIifcCvfcCvQ=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":33,""sticky_bit"":{""wall_time"":1752049683546461000}}}"	1087830235300298753
2025-07-09 08:31:35.893065	115	1	merge	117	"{""UpdatedDesc"":{""range_id"":115,""start_key"":""9wI+iQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":36,""sticky_bit"":{""wall_time"":1752052323322985000}},""RemovedDesc"":{""range_id"":117,""start_key"":""9wJIifcCvfcCvQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":33,""sticky_bit"":{""wall_time"":1752049695631538000}}}"	1087830412336824321
2025-07-09 09:12:39.953878	94	1	merge	115	"{""UpdatedDesc"":{""range_id"":94,""start_key"":""9wGA"",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":37,""sticky_bit"":{}},""RemovedDesc"":{""range_id"":115,""start_key"":""9wI+iQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":36,""sticky_bit"":{""wall_time"":1752052323322985000}}}"	1087838486640132097
2025-07-09 10:43:57.316508	94	1	split	119	"{""UpdatedDesc"":{""range_id"":94,""start_key"":""9wGA"",""end_key"":""9wJmivcB9fcB9fcB94bUSA=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":38,""sticky_bit"":{}},""NewDesc"":{""range_id"":119,""start_key"":""9wJmivcB9fcB9fcB94bUSA=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":38,""sticky_bit"":{""wall_time"":1752058136701785000}},""Details"":""load at key /Table/614/2/501/501/503/-11633/0/NULL (cpu 1.6s, 116.75 batches/sec, 159.95 raft mutations/sec)""}"	1087856434698682369
2025-07-09 10:46:02.052752	119	1	split	120	"{""UpdatedDesc"":{""range_id"":119,""start_key"":""9wJmivcB9fcB9fcB94bUSA=="",""end_key"":""9wJxivcSXfcSXfcSYIa7PQ=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":39,""sticky_bit"":{}},""NewDesc"":{""range_id"":120,""start_key"":""9wJxivcSXfcSXfcSYIa7PQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":39,""sticky_bit"":{""wall_time"":1752058261944877000}},""Details"":""load at key /Table/625/2/4701/4701/4704/-17603 (cpu 1.7s, 176.11 batches/sec, 240.95 raft mutations/sec)""}"	1087856843455725569
2025-07-09 10:52:10.03161	119	1	merge	120	"{""UpdatedDesc"":{""range_id"":119,""start_key"":""9wJmivcB9fcB9fcB94bUSA=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":40,""sticky_bit"":{}},""RemovedDesc"":{""range_id"":120,""start_key"":""9wJxivcSXfcSXfcSYIa7PQ=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":39,""sticky_bit"":{}}}"	1087858049270644737
2025-07-09 10:52:32.767397	94	1	merge	119	"{""UpdatedDesc"":{""range_id"":94,""start_key"":""9wGA"",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":41,""sticky_bit"":{}},""RemovedDesc"":{""range_id"":119,""start_key"":""9wJmivcB9fcB9fcB94bUSA=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":40,""sticky_bit"":{}}}"	1087858123820433409
2025-07-09 15:12:16.780008	94	1	split	121	"{""UpdatedDesc"":{""range_id"":94,""start_key"":""9wGA"",""end_key"":""9wI+"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":42,""sticky_bit"":{}},""NewDesc"":{""range_id"":121,""start_key"":""9wI+"",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":42,""sticky_bit"":{}},""Details"":""span config""}"	1087909189392007169
2025-07-09 15:34:15.42942	65	1	merge	94	"{""UpdatedDesc"":{""range_id"":65,""start_key"":""xw=="",""end_key"":""9wI+"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":43,""sticky_bit"":{}},""RemovedDesc"":{""range_id"":94,""start_key"":""9wGA"",""end_key"":""9wI+"",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":42,""sticky_bit"":{}}}"	1087913510357565441
2025-07-14 07:45:28.088203	121	1	split	122	"{""UpdatedDesc"":{""range_id"":121,""start_key"":""9wI+"",""end_key"":""9wKHivcUUfcUUfcUWoa91w=="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":43,""sticky_bit"":{}},""NewDesc"":{""range_id"":122,""start_key"":""9wKHivcUUfcUUfcUWoa91w=="",""end_key"":""//8="",""internal_replicas"":[{""node_id"":1,""store_id"":1,""replica_id"":1,""type"":0}],""next_replica_id"":2,""generation"":43,""sticky_bit"":{""wall_time"":1752479428001420000}},""Details"":""load at key /Table/647/2/5201/5201/5210 (cpu 1.2s, 82.90 batches/sec, 119.69 raft mutations/sec)""}"	1089236920323145729
