node_id	application_name	flags	statement_id	key	anonymized	count	first_attempt_count	max_retries	last_error	last_error_code	rows_avg	rows_var	idle_lat_avg	idle_lat_var	parse_lat_avg	parse_lat_var	plan_lat_avg	plan_lat_var	run_lat_avg	run_lat_var	service_lat_avg	service_lat_var	overhead_lat_avg	overhead_lat_var	bytes_read_avg	bytes_read_var	rows_read_avg	rows_read_var	rows_written_avg	rows_written_var	network_bytes_avg	network_bytes_var	network_msgs_avg	network_msgs_var	max_mem_usage_avg	max_mem_usage_var	max_disk_usage_avg	max_disk_usage_var	contention_time_avg	contention_time_var	cpu_sql_nanos_avg	cpu_sql_nanos_var	mvcc_step_avg	mvcc_step_var	mvcc_step_internal_avg	mvcc_step_internal_var	mvcc_seek_avg	mvcc_seek_var	mvcc_seek_internal_avg	mvcc_seek_internal_var	mvcc_block_bytes_avg	mvcc_block_bytes_var	mvcc_block_bytes_in_cache_avg	mvcc_block_bytes_in_cache_var	mvcc_key_bytes_avg	mvcc_key_bytes_var	mvcc_value_bytes_avg	mvcc_value_bytes_var	mvcc_point_count_avg	mvcc_point_count_var	mvcc_points_covered_by_range_tombstones_avg	mvcc_points_covered_by_range_tombstones_var	mvcc_range_key_count_avg	mvcc_range_key_count_var	mvcc_range_key_contained_points_avg	mvcc_range_key_contained_points_var	mvcc_range_key_skipped_points_avg	mvcc_range_key_skipped_points_var	implicit_txn	full_scan	sample_plan	database_name	exec_node_ids	kv_node_ids	used_follower_read	txn_fingerprint_id	index_recommendations	latency_seconds_min	latency_seconds_max	failure_count
1	$ internal cockroach zip		11353086987753785846	SET statement_timeout = _		1	1	0	NULL	NULL	0	NaN	9.7416e-05	NaN	4.292e-06	NaN	1.6958e-05	NaN	1.8709e-05	NaN	4.0459e-05	NaN	4.999999999999986e-07	NaN	0	NaN	0	NaN	0	NaN	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	f	f	"{""Children"": [], ""Name"": """"}"	system	{}	{}	f	15848456998629378027	{}	4.0459e-05	4.0459e-05	0
1	$ internal cockroach zip		11353086987753785846	SET statement_timeout = _		1	1	0	NULL	NULL	0	NaN	0.000159083	NaN	5.375e-06	NaN	2.3083e-05	NaN	3.3791e-05	NaN	6.3e-05	NaN	7.509999999999933e-07	NaN	0	NaN	0	NaN	0	NaN	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	f	f	"{""Children"": [], ""Name"": """"}"	system	{}	{}	f	15967299519407595509	{}	6.3e-05	6.3e-05	0
1	$ internal cockroach zip		11353086987753785846	SET statement_timeout = _		1	1	0	NULL	NULL	0	NaN	0.000126875	NaN	8.5e-06	NaN	3.3959e-05	NaN	3.7792e-05	NaN	8.15e-05	NaN	1.2490000000000146e-06	NaN	0	NaN	0	NaN	0	NaN	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	f	f	"{""Children"": [], ""Name"": """"}"	system	{}	{}	f	16069746436281175943	{}	8.15e-05	8.15e-05	0
1	$ internal cockroach zip		11353086987753785846	SET statement_timeout = _		1	1	0	NULL	NULL	0	NaN	0.000116458	NaN	6.084e-06	NaN	2.2542e-05	NaN	5.0458e-05	NaN	7.9667e-05	NaN	5.830000000000044e-07	NaN	0	NaN	0	NaN	0	NaN	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	f	f	"{""Children"": [], ""Name"": """"}"	system	{}	{}	f	16559307513439916673	{}	7.9667e-05	7.9667e-05	0
1	$ internal cockroach zip		11353086987753785846	SET statement_timeout = _		1	1	0	NULL	NULL	0	NaN	0.000121917	NaN	2.833e-06	NaN	1.2333e-05	NaN	2.3417e-05	NaN	3.8958e-05	NaN	3.7500000000000234e-07	NaN	0	NaN	0	NaN	0	NaN	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	f	f	"{""Children"": [], ""Name"": """"}"	system	{}	{}	f	17026085357540217897	{}	3.8958e-05	3.8958e-05	0
1	$ internal cockroach zip		11353086987753785846	SET statement_timeout = _		1	1	0	NULL	NULL	0	NaN	0.000165666	NaN	3.666e-06	NaN	1.9417e-05	NaN	1.7292e-05	NaN	4.0959e-05	NaN	5.839999999999931e-07	NaN	0	NaN	0	NaN	0	NaN	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	f	f	"{""Children"": [], ""Name"": """"}"	system	{}	{}	f	17058031008585082124	{}	4.0959e-05	4.0959e-05	0
1	$ internal cockroach zip		11353086987753785846	SET statement_timeout = _		1	1	0	NULL	NULL	0	NaN	0.00020975	NaN	8.083e-06	NaN	5.3208e-05	NaN	3.8709e-05	NaN	0.000101083	NaN	1.0829999999999895e-06	NaN	0	NaN	0	NaN	0	NaN	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	f	f	"{""Children"": [], ""Name"": """"}"	system	{}	{}	f	17149828655122717719	{}	0.000101083	0.000101083	0
1	$ internal cockroach zip		11353086987753785846	SET statement_timeout = _		1	1	0	NULL	NULL	0	NaN	0.000270167	NaN	1.2541e-05	NaN	4.5292e-05	NaN	6.7417e-05	NaN	0.000126458	NaN	1.2080000000000196e-06	NaN	0	NaN	0	NaN	0	NaN	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	f	f	"{""Children"": [], ""Name"": """"}"	system	{}	{}	f	17201222313916046890	{}	0.000126458	0.000126458	0
1	$ internal cockroach zip		11353086987753785846	SET statement_timeout = _		1	1	0	NULL	NULL	0	NaN	9.9875e-05	NaN	4e-06	NaN	1.8084e-05	NaN	1.6708e-05	NaN	3.9417e-05	NaN	6.249999999999949e-07	NaN	0	NaN	0	NaN	0	NaN	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	f	f	"{""Children"": [], ""Name"": """"}"	system	{}	{}	f	18048687742619389251	{}	3.9417e-05	3.9417e-05	0
1	$ internal cockroach zip		11353086987753785846	SET statement_timeout = _		1	1	0	NULL	NULL	0	NaN	0.000129041	NaN	2.792e-06	NaN	1.6e-05	NaN	2.6209e-05	NaN	4.5417e-05	NaN	4.1600000000000415e-07	NaN	0	NaN	0	NaN	0	NaN	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	f	f	"{""Children"": [], ""Name"": """"}"	system	{}	{}	f	18226076310060648903	{}	4.5417e-05	4.5417e-05	0
