node_id	application_name	flags	statement_id	key	anonymized	count	first_attempt_count	max_retries	last_error	last_error_code	rows_avg	rows_var	idle_lat_avg	idle_lat_var	parse_lat_avg	parse_lat_var	plan_lat_avg	plan_lat_var	run_lat_avg	run_lat_var	service_lat_avg	service_lat_var	overhead_lat_avg	overhead_lat_var	bytes_read_avg	bytes_read_var	rows_read_avg	rows_read_var	rows_written_avg	rows_written_var	network_bytes_avg	network_bytes_var	network_msgs_avg	network_msgs_var	max_mem_usage_avg	max_mem_usage_var	max_disk_usage_avg	max_disk_usage_var	contention_time_avg	contention_time_var	cpu_sql_nanos_avg	cpu_sql_nanos_var	mvcc_step_avg	mvcc_step_var	mvcc_step_internal_avg	mvcc_step_internal_var	mvcc_seek_avg	mvcc_seek_var	mvcc_seek_internal_avg	mvcc_seek_internal_var	mvcc_block_bytes_avg	mvcc_block_bytes_var	mvcc_block_bytes_in_cache_avg	mvcc_block_bytes_in_cache_var	mvcc_key_bytes_avg	mvcc_key_bytes_var	mvcc_value_bytes_avg	mvcc_value_bytes_var	mvcc_point_count_avg	mvcc_point_count_var	mvcc_points_covered_by_range_tombstones_avg	mvcc_points_covered_by_range_tombstones_var	mvcc_range_key_count_avg	mvcc_range_key_count_var	mvcc_range_key_contained_points_avg	mvcc_range_key_contained_points_var	mvcc_range_key_skipped_points_avg	mvcc_range_key_skipped_points_var	implicit_txn	full_scan	sample_plan	database_name	exec_node_ids	kv_node_ids	used_follower_read	txn_fingerprint_id	index_recommendations	latency_seconds_min	latency_seconds_max	failure_count
1	$ internal cockroach zip		2386725412182582482	"TABLE """".crdb_internal.logical_replication_spans"		1	1	0	NULL	NULL	0	NaN	0.000152208	NaN	8.208e-06	NaN	0.000759834	NaN	0.000401584	NaN	0.001175001	NaN	5.3749999999999545e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	102400	NaN	0	NaN	0	NaN	51583	NaN	0	NaN	0	NaN	1	NaN	1	NaN	68740	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	f	"{""Children"": [], ""Name"": """"}"	system	{1}	{1}	f	10845790778159725433	{}	0.001175001	0.001175001	0
1	$ internal cockroach zip		2461938536994162996	TABLE crdb_internal.cluster_replication_node_streams		1	1	0	NULL	NULL	0	NaN	0.000132583	NaN	7.833e-06	NaN	4.8541e-05	NaN	5.275e-05	NaN	0.000113167	NaN	4.043000000000002e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	10240	NaN	0	NaN	0	NaN	19415	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	f	"{""Children"": [], ""Name"": """"}"	system	{1}	{}	f	10787870619891488415	{}	0.000113167	0.000113167	0
1	$ internal cockroach zip		2631178877717248305	TABLE system.tenants		1	1	0	NULL	NULL	1	NaN	0.000184208	NaN	9.458e-06	NaN	5.8125e-05	NaN	0.00019125	NaN	0.000260541	NaN	1.7080000000000047e-06	NaN	54	NaN	1	NaN	0	NaN	0	NaN	0	NaN	20480	NaN	0	NaN	0	NaN	6792	NaN	1	NaN	1	NaN	1	NaN	1	NaN	56058	NaN	0	NaN	0	NaN	32	NaN	1	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	t	"{""Children"": [], ""Name"": """"}"	system	{1}	{1}	f	10601319718092039834	{}	0.000260541	0.000260541	0
1	$ internal cockroach zip		2643173932945942995	TABLE crdb_internal.schema_changes		1	1	0	NULL	NULL	0	NaN	0.000140916	NaN	6.458e-06	NaN	3.5459e-05	NaN	0.003329625	NaN	0.00337325	NaN	1.7080000000000047e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	10240	NaN	0	NaN	0	NaN	17626	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	f	"{""Children"": [], ""Name"": """"}"	system	{1}	{}	f	10606777095435597432	{}	0.00337325	0.00337325	0
1	$ internal cockroach zip		3017895905463267420	TABLE crdb_internal.index_usage_statistics		1	1	0	NULL	NULL	133	NaN	0.0002175	NaN	9.709e-06	NaN	6.4125e-05	NaN	0.010026375	NaN	0.010102583	NaN	2.373999999999432e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	20480	NaN	0	NaN	0	NaN	1.682869e+06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	f	"{""Children"": [], ""Name"": """"}"	system	{1}	{}	f	11420318813290164215	{}	0.010102583	0.010102583	0
1	$ internal cockroach zip		3098245192169597635	SELECT * FROM system.settings		1	1	0	NULL	NULL	3	NaN	0.000181333	NaN	1.2041e-05	NaN	4.375e-05	NaN	0.000173083	NaN	0.000230125	NaN	1.250999999999992e-06	NaN	235	NaN	3	NaN	0	NaN	0	NaN	0	NaN	20480	NaN	0	NaN	0	NaN	5833	NaN	3	NaN	3	NaN	1	NaN	1	NaN	56058	NaN	0	NaN	0	NaN	113	NaN	3	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	t	"{""Children"": [], ""Name"": """"}"	system	{1}	{1}	f	11341060794154759528	{}	0.000230125	0.000230125	0
1	$ internal cockroach zip		3135819075830976863	TABLE system.protected_ts_records		1	1	0	NULL	NULL	0	NaN	0.000130958	NaN	6.583e-06	NaN	4.6959e-05	NaN	0.000136333	NaN	0.000191459	NaN	1.5839999999999767e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	20480	NaN	0	NaN	0	NaN	5541	NaN	0	NaN	0	NaN	1	NaN	1	NaN	72075	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	t	"{""Children"": [], ""Name"": """"}"	system	{1}	{1}	f	11247755427878538996	{}	0.000191459	0.000191459	0
1	$ internal cockroach zip		3202298247138644530	TABLE system.eventlog		1	1	0	NULL	NULL	1635	NaN	0.000372334	NaN	9.333e-06	NaN	6.8416e-05	NaN	0.005509166	NaN	0.005588999	NaN	2.0839999999994197e-06	NaN	1.523002e+06	NaN	1635	NaN	0	NaN	0	NaN	0	NaN	2.49856e+06	NaN	0	NaN	0	NaN	903249	NaN	8175	NaN	8175	NaN	1	NaN	1	NaN	469125	NaN	0	NaN	0	NaN	1.098542e+06	NaN	8175	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	t	"{""Children"": [], ""Name"": """"}"	system	{1}	{1}	f	11235494156269686169	{}	0.005588999	0.005588999	0
1	$ internal cockroach zip		3205578135953765069	TABLE system.statement_diagnostics_requests		1	1	0	NULL	NULL	0	NaN	0.000169042	NaN	7.875e-06	NaN	0.000125375	NaN	0.00018	NaN	0.000315666	NaN	2.415999999999985e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	20480	NaN	0	NaN	0	NaN	6292	NaN	0	NaN	0	NaN	1	NaN	1	NaN	72075	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	t	"{""Children"": [], ""Name"": """"}"	system	{1}	{1}	f	11232020860781522278	{}	0.000315666	0.000315666	0
1	$ internal cockroach zip		3383960118180507211	TABLE crdb_internal.node_distsql_flows		1	1	0	NULL	NULL	0	NaN	0.00024225	NaN	6.208e-06	NaN	3.2708e-05	NaN	7.2375e-05	NaN	0.000112666	NaN	1.3750000000000063e-06	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	10240	NaN	0	NaN	0	NaN	10792	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	0	NaN	f	f	"{""Children"": [], ""Name"": """"}"	system	{1}	{}	f	11054818583599935968	{}	0.000112666	0.000112666	0
